Symbol Name,Type,Side,Qty,Rem Qty,Order Price,Traded Price,Trigger Price,Status,Time/Date,Order Id,Message
SENSEX2642379200CE,LIMIT,BUY,500,0,137.75,135.588,0,executed,14:55:47 / 22-04-2026,1280029803,
SENSEX2642378500PE,LIMIT,SELL,800,0,220.4,259.18,0,executed,14:55:54 / 22-04-2026,1280029804,
SENSEX2642379200CE,LIMIT,BUY,500,0,132.15,129.26,0,executed,14:56:00 / 22-04-2026,1280029805,
SENSEX2642379200CE,LIMIT,BUY,500,0,132.65,130.494,0,executed,14:56:04 / 22-04-2026,1280029806,
SENSEX2642379200CE,LIMIT,BUY,500,0,131.55,129.208,0,executed,14:56:10 / 22-04-2026,1280029807,
SENSEX2642379200CE,LIMIT,BUY,500,0,132.55,130.134,0,executed,14:56:15 / 22-04-2026,1280029808,
SENSEX2642379200CE,LIMIT,BUY,300,0,150.15,130.75,0,executed,14:56:17 / 22-04-2026,1280029809,
SENSEX2642376000PE,LIMIT,SELL,1000,0,4.6,5.3,0,executed,14:56:18 / 22-04-2026,1280029810,
SENSEX2642376000PE,LIMIT,SELL,1000,0,4.6,5.3,0,executed,14:56:18 / 22-04-2026,1280029811,
SENSEX2642378000PE,LIMIT,SELL,300,0,99.85,116.30666666666667,0,executed,14:56:18 / 22-04-2026,1280029812,
SENSEX2642376000PE,LIMIT,SELL,1000,0,4.6,5.288,0,executed,14:56:18 / 22-04-2026,1280029813,
SENSEX2642376000PE,LIMIT,SELL,1000,0,4.6,5.25,0,executed,14:56:18 / 22-04-2026,1280029814,
SENSEX2642376000PE,LIMIT,SELL,1000,0,4.6,5.252,0,executed,14:56:18 / 22-04-2026,1280029815,
SENSEX2642376000PE,LIMIT,SELL,1000,0,4.6,5.252,0,executed,14:56:18 / 22-04-2026,1280029816,
SENSEX2642381300CE,LIMIT,SELL,1000,0,3.75,4.4,0,executed,14:56:19 / 22-04-2026,1280029817,
SENSEX2642381300CE,LIMIT,SELL,1000,0,3.75,4.381,0,executed,14:56:19 / 22-04-2026,1280029818,
SENSEX2642381300CE,LIMIT,SELL,1000,0,3.75,4.35,0,executed,14:56:19 / 22-04-2026,1280029819,
SENSEX2642381300CE,LIMIT,SELL,1000,0,3.75,4.35,0,executed,14:56:19 / 22-04-2026,1280029820,
SENSEX2642381300CE,LIMIT,SELL,1000,0,3.75,4.35,0,executed,14:56:19 / 22-04-2026,1280029821,
SENSEX2642381300CE,LIMIT,SELL,1000,0,3.75,4.35,0,executed,14:56:19 / 22-04-2026,1280029822,
SENSEX2642381300CE,LIMIT,SELL,1000,0,3.75,4.35,0,executed,14:56:19 / 22-04-2026,1280029823,
SENSEX2642381300CE,LIMIT,SELL,500,0,3.75,4.35,0,executed,14:56:20 / 22-04-2026,1280029824,
